n.uniprot,n.name,n.description,n.match_community,n.normal_community,n.primary_community,n.match_degree,n.normal_degree,n.primary_degree,n.pagerank_match,n.pagerank_normal,n.pagerank_primary
O95229,ZWINT,ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195],4,5,6,101,16,99,1.4782184999999999,0.7520125000000001,1.5016955
P41002,CCNF,cyclin F [Source:HGNC Symbol;Acc:HGNC:1591],4,null,null,80,0,0,1.3237479999999997,0.15000000000000002,0.15000000000000002
Q8WUY9,DEPDC1B,DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902],4,5,6,127,2,74,1.7817959999999995,0.22536950000000003,1.1598509999999997
P31350,RRM2,ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452],4,5,6,119,31,95,1.6856524999999998,1.352852,1.4398240000000002
P04183,TK1,thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830],4,5,6,32,5,4,0.5639840000000002,0.3414625,0.24316000000000002
Q12834,CDC20,cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723],4,5,6,132,29,103,1.8675015,1.3919859999999997,1.6060159999999999
Q14566,MCM6,minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949],4,null,6,127,0,57,1.8510964999999997,0.15000000000000002,0.9455660000000001
P33993,MCM7,minichromosome maintenance complex component 7 [Source:HGNC Symbol;Acc:HGNC:6950],4,1,6,20,5,2,0.7146890000000004,0.231498,0.18044700000000008
Q9BWF2,TRAIP,TRAF interacting protein [Source:HGNC Symbol;Acc:HGNC:30764],4,null,6,45,0,20,0.7553785000000002,0.15000000000000002,0.4387365
O95239,KIF4A,kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339],4,5,6,157,22,124,2.2451650000000005,0.9776704999999999,1.9133420000000003
Q9Y6A5,TACC3,transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524],4,6,6,116,3,32,1.8136879999999997,0.34927400000000003,0.5946690000000001
Q96HE9,PRR11,proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619],4,null,6,149,0,107,2.091672,0.15000000000000002,1.6238915000000003
O00444,PLK4,polo like kinase 4 [Source:HGNC Symbol;Acc:HGNC:11397],4,null,6,152,0,103,2.2715660000000004,0.15000000000000002,1.6105039999999997
P46013,MKI67,marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107],4,5,6,123,9,61,1.7896585000000003,0.8069820000000003,1.0342209999999998
P30307,CDC25C,cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727],4,5,6,121,8,81,1.6964899999999998,0.44637799999999994,1.2382805000000001
Q13257,MAD2L1,mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763],4,5,6,88,4,84,1.2845460000000004,0.35666900000000007,1.3214784999999998
Q14674,ESPL1,"extra spindle pole bodies like 1, separase [Source:HGNC Symbol;Acc:HGNC:16856]",4,null,6,152,0,101,2.227825,0.15000000000000002,1.6294505
Q8NCD3,HJURP,Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444],4,5,6,152,44,118,2.1371724999999997,2.003612,1.8043294999999995
P10244,MYBL2,MYB proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:7548],4,5,6,144,32,93,2.0619815,1.3724275,1.4640150000000003
Q99661,KIF2C,kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393],4,5,6,159,30,128,2.2859990000000003,1.2749325,1.9821579999999994
P20248,CCNA2,cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578],4,5,6,134,41,120,1.9625145,1.7907975000000005,1.9817245000000003
Q96T88,UHRF1,ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556],4,5,6,98,17,50,1.5618414999999997,0.9899614999999999,0.9495949999999999
Q13112,CHAF1B,chromatin assembly factor 1 subunit B [Source:HGNC Symbol;Acc:HGNC:1911],4,null,null,65,0,0,1.102051,0.15000000000000002,0.15000000000000002
Q15645,TRIP13,thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307],4,7,6,67,298,35,0.9761405,1.1333395,0.6158509999999999
Q14209,E2F2,E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114],4,null,6,61,0,13,0.9101549999999998,0.15000000000000002,0.3304975
P52732,KIF11,kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388],4,5,6,155,18,116,2.2705545000000003,1.1775905000000004,1.8189835
Q9UQ84,EXO1,exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3511],4,5,6,155,22,121,2.2316585,0.9864850000000002,1.8709949999999997
O94761,RECQL4,RecQ like helicase 4 [Source:HGNC Symbol;Acc:HGNC:9949],4,2,6,26,1,4,0.5134515,0.167187,0.4041755000000001
Q9NQW6,ANLN,anillin actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082],4,5,6,107,52,71,1.5031575,2.2407365000000006,1.107627
O00762,UBE2C,ubiquitin conjugating enzyme E2 C [Source:HGNC Symbol;Acc:HGNC:15937],4,5,6,26,31,55,0.4716740000000001,1.3429834999999999,0.8888455
Q96FF9,CDCA5,cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626],4,5,6,157,44,132,2.2907165,2.0315345000000002,2.2478084999999997
Q9BVC3,DSCC1,DNA replication and sister chromatid cohesion 1 [Source:HGNC Symbol;Acc:HGNC:24453],4,null,6,106,0,73,1.610759,0.15000000000000002,1.2801090000000002
Q5EE01,CENPW,centromere protein W [Source:HGNC Symbol;Acc:HGNC:21488],4,4,6,62,19,53,1.2179655000000003,0.4866935,0.8775235
P52292,KPNA2,karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395],4,null,6,132,0,87,1.8527199999999997,0.15000000000000002,1.318869
Q14680,MELK,maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870],4,5,6,158,42,120,2.2926630000000006,1.8209725000000005,1.8439905
Q08050,FOXM1,forkhead box M1 [Source:HGNC Symbol;Acc:HGNC:3818],4,5,6,104,14,96,1.4453065000000003,0.7506865000000001,1.5194690000000002
O14965,AURKA,aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393],4,null,6,126,0,69,1.764592,0.15000000000000002,1.07106
O75330,HMMR,hyaluronan mediated motility receptor [Source:HGNC Symbol;Acc:HGNC:5012],4,5,6,114,29,43,1.5868229999999999,1.31977,0.7200949999999999
Q12815,TROAP,trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327],4,5,6,122,10,89,1.7601379999999993,0.606144,1.5539365
Q96B01,RAD51AP1,RAD51 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16956],4,5,6,135,4,93,1.9702495,0.473425,1.4520725
Q16667,CDKN3,cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791],4,5,6,103,7,81,1.4635814999999994,0.4131684999999998,1.3334125
Q13111,CHAF1A,chromatin assembly factor 1 subunit A [Source:HGNC Symbol;Acc:HGNC:1910],4,null,6,97,0,7,1.6309465000000005,0.15000000000000002,0.3333365000000001
Q71F23,CENPU,centromere protein U [Source:HGNC Symbol;Acc:HGNC:21348],4,null,6,100,0,15,1.4099549999999998,0.15000000000000002,0.34975
Q9H211,CDT1,chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576],4,5,6,122,2,42,1.8525415000000003,0.2306735,0.8045424999999998
Q9Y242,TCF19,transcription factor 19 [Source:HGNC Symbol;Acc:HGNC:11629],4,null,null,90,0,0,1.3181209999999999,0.15000000000000002,0.15000000000000002
Q06609,RAD51,RAD51 recombinase [Source:HGNC Symbol;Acc:HGNC:9817],4,5,6,100,22,86,1.4562290000000007,0.9751970000000001,1.359329
O95067,CCNB2,cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580],4,5,6,134,14,118,1.8909529999999999,0.750559,1.8280869999999996
Q15003,NCAPH,non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112],4,5,6,158,3,134,2.2371155,0.26372999999999996,2.108587
Q02241,AC027237.1,kinesin family member 23 [Source:NCBI gene;Acc:9493],4,null,6,161,0,133,2.3210445,0.15000000000000002,2.1011409999999997
Q9BXS6,NUSAP1,nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538],4,5,6,130,37,111,1.896886,1.5549564999999999,1.7112375000000002
P06493,CDK1,cyclin dependent kinase 1 [Source:HGNC Symbol;Acc:HGNC:1722],4,5,6,99,16,96,1.3894784999999998,0.8001479999999996,1.4943855000000006
Q9BSJ6,PIMREG,PICALM interacting mitotic regulator [Source:HGNC Symbol;Acc:HGNC:25483],4,5,6,131,3,77,1.9212725,0.2668495000000001,1.1987130000000001
Q53HL2,CDCA8,cell division cycle associated 8 [Source:HGNC Symbol;Acc:HGNC:14629],4,5,6,142,6,112,2.1330585,0.3774685000000001,1.7227890000000001
Q8N3J3,C17orf53,chromosome 17 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:28460],4,null,6,61,0,20,0.9036440000000001,0.15000000000000002,0.42941199999999996
Q8IYA6,CKAP2L,cytoskeleton associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:26877],4,5,6,163,20,126,2.357484000000001,0.897609,2.0286955
Q9HAW4,CLSPN,claspin [Source:HGNC Symbol;Acc:HGNC:19715],4,5,6,140,4,68,2.255705,0.40500849999999994,1.1877054999999999
Q9BW19,KIFC1,kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389],4,5,6,147,15,117,2.244383,0.7938155000000001,1.8509349999999998
Q8IX90,SKA3,spindle and kinetochore associated complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:20262],4,5,6,133,24,109,1.8697879999999996,1.0596700000000001,1.6509045000000002
Q53EZ4,CEP55,centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161],4,5,6,127,47,99,1.7828245,2.0621599999999995,1.4958135
O43683,BUB1,BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148],4,null,6,152,0,124,2.1939355000000003,0.15000000000000002,1.8982290000000002
Q9HBM1,SPC25,SPC25 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24031],4,null,6,120,0,94,1.7751065,0.15000000000000002,1.4575465
Q8NBT0,POC1A,POC1 centriolar protein A [Source:HGNC Symbol;Acc:HGNC:24488],4,5,6,45,3,30,0.7538825,0.3096895,0.5580255
Q92674,CENPI,centromere protein I [Source:HGNC Symbol;Acc:HGNC:3968],4,null,6,138,0,87,2.1261905,0.15000000000000002,1.3322055000000002
O95235,KIF20A,kinesin family member 20A [Source:HGNC Symbol;Acc:HGNC:9787],4,5,6,124,43,82,1.7709840000000001,1.856324,1.2518975
Q8NEM2,SHCBP1,SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547],4,5,6,53,29,47,0.8015165000000002,1.3443179999999992,0.7803939999999999
Q7L590,MCM10,minichromosome maintenance 10 replication initiation factor [Source:HGNC Symbol;Acc:HGNC:18043],4,5,6,149,26,128,2.143335,1.1194929999999998,2.2807799999999996
P30304,CDC25A,cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725],4,null,6,116,0,83,1.6845389999999998,0.15000000000000002,1.2821915000000002
Q86VI3,IQGAP3,IQ motif containing GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:20669],4,5,6,94,1,11,1.359941,0.20672900000000002,0.3083549999999999
Q86Y91,KIF18B,kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102],4,5,6,144,12,115,2.1058839999999996,0.8051119999999998,2.149285
P49736,MCM2,minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944],4,null,6,64,0,37,1.241043,0.15000000000000002,0.669027
Q7Z2Z1,TICRR,TOPBP1 interacting checkpoint and replication regulator [Source:HGNC Symbol;Acc:HGNC:28704],4,null,6,149,0,89,2.1717505000000004,0.15000000000000002,1.4920055000000003
Q9NSP4,CENPM,centromere protein M [Source:HGNC Symbol;Acc:HGNC:18352],4,7,6,28,9,5,0.6645305000000001,0.37228350000000004,0.2581540000000001
Q96R06,SPAG5,sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452],4,8,6,149,1,107,2.1692345,0.6722654999999997,1.6971190000000003
Q9NS87,KIF15,kinesin family member 15 [Source:HGNC Symbol;Acc:HGNC:17273],4,5,6,175,8,126,2.778353,0.467747,2.0029915000000003
O43663,PRC1,protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341],4,null,6,147,0,110,2.1192545000000003,0.15000000000000002,1.677807
O15392,BIRC5,baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593],4,5,6,145,40,97,2.2411274999999997,1.7639544999999999,1.6979009999999997
Q86UD0,SAPCD2,suppressor APC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28055],4,5,null,5,1,0,0.21511850000000005,0.18893000000000001,0.15000000000000002
P33992,MCM5,minichromosome maintenance complex component 5 [Source:HGNC Symbol;Acc:HGNC:6948],4,null,null,37,0,0,0.7334485,0.15000000000000002,0.15000000000000002
Q13415,ORC1,origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487],4,null,6,161,0,105,2.3578664999999996,0.15000000000000002,1.6466035
Q99618,CDCA3,cell division cycle associated 3 [Source:HGNC Symbol;Acc:HGNC:14624],4,5,6,104,6,81,1.4668625000000002,0.38982750000000005,1.2746689999999998
Q16763,UBE2S,ubiquitin conjugating enzyme E2 S [Source:HGNC Symbol;Acc:HGNC:17895],4,null,6,43,0,4,0.840846,0.15000000000000002,0.20448500000000003
Q01094,E2F1,E2F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3113],4,null,6,66,0,6,0.9909815000000001,0.15000000000000002,0.279302
Q9H7T9,AUNIP,aurora kinase A and ninein interacting protein [Source:HGNC Symbol;Acc:HGNC:28363],4,null,6,110,0,93,1.7305665000000001,0.15000000000000002,1.4320380000000001
Q96GD4,AURKB,aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390],4,5,6,130,43,87,1.8411089999999999,1.8739190000000003,1.399466
Q7L2K0,TEDC2,tubulin epsilon and delta complex 2 [Source:HGNC Symbol;Acc:HGNC:25849],4,null,6,52,0,4,1.0059244999999999,0.15000000000000002,0.24337250000000005
P14635,CCNB1,cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579],4,5,6,128,6,93,1.9534364999999998,0.507357,1.5098469999999995
O60566,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149],4,5,6,157,27,123,2.2774565,1.2292195,1.9738535000000001
Q6P444,MTFR2,mitochondrial fission regulator 2 [Source:HGNC Symbol;Acc:HGNC:21115],4,null,6,103,0,79,1.4669050000000001,0.15000000000000002,1.218994
A0A0B4J1X5,IGHV3-74,immunoglobulin heavy variable 3-74 [Source:HGNC Symbol;Acc:HGNC:5624],5,9,7,49,4,43,0.9556640000000001,0.3825515000000001,1.1103895
P0DOY3,IGLC3,immunoglobulin lambda constant 3 (Kern-Oz+ marker) [Source:HGNC Symbol;Acc:HGNC:5857],5,9,7,64,11,30,1.0367285000000002,0.6943655000000001,0.8227919999999999
A0A0B4J1V1,IGHV3-21,immunoglobulin heavy variable 3-21 [Source:HGNC Symbol;Acc:HGNC:5586],5,9,7,86,10,60,1.3733370000000003,0.8160089999999999,1.5271105
P01704,IGLV2-14,immunoglobulin lambda variable 2-14 [Source:HGNC Symbol;Acc:HGNC:5888],5,9,7,81,26,46,1.2661265000000002,1.485588,1.1777095
P01619,IGKV3-20,immunoglobulin kappa variable 3-20 [Source:HGNC Symbol;Acc:HGNC:5817],5,9,7,96,49,76,1.5500264999999998,2.87986,2.0292649999999997
P01715,IGLV3-1,immunoglobulin lambda variable 3-1 [Source:HGNC Symbol;Acc:HGNC:5896],5,9,7,92,20,56,1.4711805000000004,1.1524219999999996,1.4143749999999997
P80748,IGLV3-21,immunoglobulin lambda variable 3-21 [Source:HGNC Symbol;Acc:HGNC:5905],5,9,7,70,11,40,1.1273555,0.8299234999999998,1.1586780000000003
P01817,IGHV2-5,immunoglobulin heavy variable 2-5 [Source:HGNC Symbol;Acc:HGNC:5576],5,9,7,88,10,25,1.3730564999999997,0.6790145000000001,0.7033925
Q02223,TNFRSF17,TNF receptor superfamily member 17 [Source:HGNC Symbol;Acc:HGNC:11913],5,9,7,98,17,62,1.7166775,1.0704649999999998,1.8945230000000004
P01762,IGHV3-11,immunoglobulin heavy variable 3-11 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:5580],5,9,7,89,9,58,1.4121990000000002,0.6109464999999998,1.463352
A0A0C4DH32,IGHV3-20,immunoglobulin heavy variable 3-20 [Source:HGNC Symbol;Acc:HGNC:5585],5,null,null,50,0,0,0.8423079999999998,0.15000000000000002,0.15000000000000002
P01706,IGLV2-11,immunoglobulin lambda variable 2-11 [Source:HGNC Symbol;Acc:HGNC:5887],5,9,7,87,7,48,1.3778844999999997,0.6498,1.221374
P01861,IGHG4,immunoglobulin heavy constant gamma 4 (G4m marker) [Source:HGNC Symbol;Acc:HGNC:5528],5,null,null,32,0,0,0.5858885000000001,0.15000000000000002,0.15000000000000002
A0A075B6J9,IGLV2-18,immunoglobulin lambda variable 2-18 [Source:HGNC Symbol;Acc:HGNC:5889],5,null,null,58,0,0,1.0895559999999995,0.15000000000000002,0.15000000000000002
Q8WU39,MZB1,marginal zone B and B1 cell specific protein [Source:HGNC Symbol;Acc:HGNC:30125],5,9,7,106,52,84,1.736355,3.0694695,2.4171199999999993
P06312,IGKV4-1,immunoglobulin kappa variable 4-1 [Source:HGNC Symbol;Acc:HGNC:5834],5,9,7,96,28,61,1.5427675000000003,1.6150940000000003,1.6522985000000001
A0A0B4J1V6,IGHV3-73,immunoglobulin heavy variable 3-73 [Source:HGNC Symbol;Acc:HGNC:5623],5,9,7,53,8,1,0.8719560000000001,0.6223024999999999,0.17279699999999998
P01721,IGLV6-57,immunoglobulin lambda variable 6-57 [Source:HGNC Symbol;Acc:HGNC:5927],5,9,7,70,3,41,1.1297354999999998,0.29779799999999995,1.0594065
A0A0B4J1V0,IGHV3-15,immunoglobulin heavy variable 3-15 [Source:HGNC Symbol;Acc:HGNC:5582],5,9,7,64,15,50,1.0441915000000002,1.124848,1.2862204999999998
P01718,IGLV3-27,immunoglobulin lambda variable 3-27 [Source:HGNC Symbol;Acc:HGNC:5910],5,null,null,22,0,0,0.5812135000000003,0.15000000000000002,0.15000000000000002
A0A0C4DH41,IGHV4-61,immunoglobulin heavy variable 4-61 [Source:HGNC Symbol;Acc:HGNC:5655],5,9,7,78,1,35,1.2714135000000002,0.3687135,0.9325949999999998
A0A0B4J1V2,IGHV2-26,immunoglobulin heavy variable 2-26 [Source:HGNC Symbol;Acc:HGNC:5575],5,9,7,65,1,10,1.035955,0.22850600000000004,0.37184149999999994
P04432,IGKV1D-39,immunoglobulin kappa variable 1D-39 [Source:HGNC Symbol;Acc:HGNC:5756],5,null,7,56,0,48,0.9167509999999999,0.15000000000000002,1.226083
P01709,IGLV2-8,immunoglobulin lambda variable 2-8 [Source:HGNC Symbol;Acc:HGNC:5895],5,9,7,54,7,6,0.899819,0.5070509999999999,0.28657799999999994
P23083,IGHV1-2,immunoglobulin heavy variable 1-2 [Source:HGNC Symbol;Acc:HGNC:5550],5,null,null,48,0,0,0.7973345000000001,0.15000000000000002,0.15000000000000002
A0A0B4J1U7,IGHV6-1,immunoglobulin heavy variable 6-1 [Source:HGNC Symbol;Acc:HGNC:5662],5,9,7,89,1,8,1.407983,0.21896900000000002,0.327939
P01701,IGLV1-51,immunoglobulin lambda variable 1-51 [Source:HGNC Symbol;Acc:HGNC:5882],5,9,7,103,24,61,1.6681169999999998,1.4607510000000004,1.5900020000000001
P01703,IGLV1-40,immunoglobulin lambda variable 1-40 [Source:HGNC Symbol;Acc:HGNC:5877],5,9,7,100,18,58,1.598315,1.0492320000000002,1.4981765000000002
A0A0B4J2H0,IGHV1-69D,immunoglobulin heavy variable 1-69D [Source:HGNC Symbol;Acc:HGNC:49601],5,9,7,75,2,23,1.1971235000000002,0.515517,0.6575605000000002
A0A075B6K0,IGLV3-16,immunoglobulin lambda variable 3-16 [Source:HGNC Symbol;Acc:HGNC:5901],5,9,7,77,1,4,1.2075445,0.20900700000000003,0.24167249999999996
P01767,IGHV3-53,immunoglobulin heavy variable 3-53 [Source:HGNC Symbol;Acc:HGNC:5610],5,9,7,79,1,19,1.2644350000000002,0.21121700000000004,0.5726454999999998
