n.uniprot,n.name,n.description,n.match_community,n.normal_community,n.primary_community,n.match_degree,n.normal_degree,n.primary_degree,n.pagerank_match,n.pagerank_normal,n.pagerank_primary
Q8IXZ2,ZC3H3,zinc finger CCCH-type containing 3 [Source:HGNC Symbol;Acc:HGNC:28972],4,1,3,18,227,4,1.714323,0.6966860000000001,0.642949
Q14137,BOP1,BOP1 ribosomal biogenesis factor [Source:HGNC Symbol;Acc:HGNC:15519],4,1,3,15,290,7,1.4709679999999998,1.0940099999999997,1.0564654999999998
Q6P1X6,C8orf82,chromosome 8 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:33826],4,1,3,6,380,3,0.6705399999999999,1.2587995,0.5042544999999999
Q8WUY1,THEM6,thioesterase superfamily member 6 [Source:HGNC Symbol;Acc:HGNC:29656],4,1,null,5,241,0,0.562454,0.80671,0.15000000000000002
Q9HAB3,SLC52A2,solute carrier family 52 member 2 [Source:HGNC Symbol;Acc:HGNC:30224],4,1,3,9,172,7,0.9015955000000001,0.9374145,0.9574235000000001
Q9H0F6,SHARPIN,SHANK associated RH domain interactor [Source:HGNC Symbol;Acc:HGNC:25321],4,1,3,13,30,14,1.2707080000000002,0.5147604999999998,1.938859
Q9GZQ3,COMMD5,COMM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17902],4,1,3,7,323,10,0.7331594999999999,1.5413819999999998,1.3115929999999996
A5PLN9,TRAPPC13,trafficking protein particle complex 13 [Source:HGNC Symbol;Acc:HGNC:25828],3,0,null,1,474,0,0.5613575000000001,1.0733125,0.15000000000000002
Q86WP2,GPBP1,GC-rich promoter binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29520],3,0,null,3,1357,0,1.2729689999999998,2.4102945,0.15000000000000002
Q8N302,AGGF1,angiogenic factor with G-patch and FHA domains 1 [Source:HGNC Symbol;Acc:HGNC:24684],3,0,null,1,324,0,0.5613575000000001,0.8174285,0.15000000000000002
O43379,WDR62,WD repeat domain 62 [Source:HGNC Symbol;Acc:HGNC:24502],5,1,null,4,18,0,0.27993100000000004,0.21534799999999998,0.15000000000000002
P53350,PLK1,polo like kinase 1 [Source:HGNC Symbol;Acc:HGNC:9077],5,2,4,87,72,73,1.8768515,0.7907215,1.985966
Q96FF9,CDCA5,cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626],5,2,4,82,109,52,1.9952820000000002,1.0761514999999997,1.487951
Q9BW19,KIFC1,kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389],5,2,4,68,67,62,1.5998620000000003,0.637679,1.7620419999999997
Q01094,E2F1,E2F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3113],5,2,4,35,7,10,0.9708195000000002,0.2927065000000001,0.4046685
Q7L2K0,TEDC2,tubulin epsilon and delta complex 2 [Source:HGNC Symbol;Acc:HGNC:25849],5,1,4,1,224,1,0.21719250000000004,0.810467,0.34943549999999995
A0A0B4J1X5,IGHV3-74,immunoglobulin heavy variable 3-74 [Source:HGNC Symbol;Acc:HGNC:5624],6,3,5,89,70,74,1.363834,1.127585,1.3217165000000002
P0DOY3,IGLC3,immunoglobulin lambda constant 3 (Kern-Oz+ marker) [Source:HGNC Symbol;Acc:HGNC:5857],6,3,5,85,52,57,1.2768025,0.868352,0.9784185000000001
A0A0B4J1V1,IGHV3-21,immunoglobulin heavy variable 3-21 [Source:HGNC Symbol;Acc:HGNC:5586],6,3,5,82,97,74,1.2189174999999997,1.6126715000000003,1.2425730000000001
P01704,IGLV2-14,immunoglobulin lambda variable 2-14 [Source:HGNC Symbol;Acc:HGNC:5888],6,3,5,86,82,86,1.2834664999999996,1.2935305,1.4882229999999999
P01619,IGKV3-20,immunoglobulin kappa variable 3-20 [Source:HGNC Symbol;Acc:HGNC:5817],6,3,5,94,97,87,1.408527,1.5779915,1.5050529999999995
P01715,IGLV3-1,immunoglobulin lambda variable 3-1 [Source:HGNC Symbol;Acc:HGNC:5896],6,3,5,75,86,71,1.1393235,1.39236,1.2456074999999998
P80748,IGLV3-21,immunoglobulin lambda variable 3-21 [Source:HGNC Symbol;Acc:HGNC:5905],6,3,5,75,79,59,1.1498635,1.3224474999999998,1.0107695
P01817,IGHV2-5,immunoglobulin heavy variable 2-5 [Source:HGNC Symbol;Acc:HGNC:5576],6,3,5,88,93,48,1.3377729999999999,1.5072375,0.8548369999999998
P01762,IGHV3-11,immunoglobulin heavy variable 3-11 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:5580],6,3,5,84,91,71,1.2536570000000005,1.442153,1.1980159999999997
P01706,IGLV2-11,immunoglobulin lambda variable 2-11 [Source:HGNC Symbol;Acc:HGNC:5887],6,3,5,87,88,79,1.3221754999999995,1.3899545,1.3660269999999999
P06312,IGKV4-1,immunoglobulin kappa variable 4-1 [Source:HGNC Symbol;Acc:HGNC:5834],6,3,5,89,92,90,1.3572295000000003,1.5715825,1.625634
P01721,IGLV6-57,immunoglobulin lambda variable 6-57 [Source:HGNC Symbol;Acc:HGNC:5927],6,3,5,73,69,54,1.0982429999999999,1.1136109999999997,0.935978
A0A0B4J1V0,IGHV3-15,immunoglobulin heavy variable 3-15 [Source:HGNC Symbol;Acc:HGNC:5582],6,3,5,93,94,84,1.550936,1.4853839999999998,1.5317939999999997
A0A0C4DH41,IGHV4-61,immunoglobulin heavy variable 4-61 [Source:HGNC Symbol;Acc:HGNC:5655],6,3,5,71,62,58,1.07157,1.0065874999999997,0.9970165
P04432,IGKV1D-39,immunoglobulin kappa variable 1D-39 [Source:HGNC Symbol;Acc:HGNC:5756],6,3,5,47,59,4,0.7531089999999999,0.97688,0.20892200000000002
P01709,IGLV2-8,immunoglobulin lambda variable 2-8 [Source:HGNC Symbol;Acc:HGNC:5895],6,3,5,83,89,71,1.2537335,1.4095639999999996,1.251311
P01701,IGLV1-51,immunoglobulin lambda variable 1-51 [Source:HGNC Symbol;Acc:HGNC:5882],6,3,5,86,95,82,1.2851324999999996,1.4987205000000001,1.4386255
P01703,IGLV1-40,immunoglobulin lambda variable 1-40 [Source:HGNC Symbol;Acc:HGNC:5877],6,3,5,72,94,68,1.0911285000000002,1.5010324999999998,1.1468035000000003
A0A0B4J2H0,IGHV1-69D,immunoglobulin heavy variable 1-69D [Source:HGNC Symbol;Acc:HGNC:49601],6,3,5,54,58,62,0.8439739999999998,1.050507,1.0618969999999996
A0A075B6K0,IGLV3-16,immunoglobulin lambda variable 3-16 [Source:HGNC Symbol;Acc:HGNC:5901],6,3,5,36,9,1,0.61019,0.274763,0.166303
P01767,IGHV3-53,immunoglobulin heavy variable 3-53 [Source:HGNC Symbol;Acc:HGNC:5610],6,3,5,83,81,66,1.2823275,1.2791484999999998,1.1216349999999997
P01699,IGLV1-44,immunoglobulin lambda variable 1-44 [Source:HGNC Symbol;Acc:HGNC:5879],6,3,5,73,81,68,1.096322,1.2796075,1.1473730000000002
Q96RD9,FCRL5,Fc receptor like 5 [Source:HGNC Symbol;Acc:HGNC:18508],6,3,5,91,101,92,1.3461625,1.9447495,1.5485135000000003
P04433,IGKV3-11,immunoglobulin kappa variable 3-11 [Source:HGNC Symbol;Acc:HGNC:5815],6,3,5,92,98,87,1.380851,1.5643235000000002,1.5090309999999998
A0A0C4DH42,IGHV3-66,immunoglobulin heavy variable 3-66 [Source:HGNC Symbol;Acc:HGNC:5619],6,3,5,84,57,47,1.2631260000000002,0.9977390000000003,0.8411604999999999
A0A0C4DH72,IGKV1-6,immunoglobulin kappa variable 1-6 [Source:HGNC Symbol;Acc:HGNC:5742],6,3,5,85,93,77,1.2697645000000002,1.5132809999999999,1.3116269999999999
A0A075B6S5,IGKV1-27,immunoglobulin kappa variable 1-27 [Source:HGNC Symbol;Acc:HGNC:5735],6,3,5,87,79,68,1.2977039999999993,1.2527305,1.1681215
P01743,IGHV1-46,immunoglobulin heavy variable 1-46 [Source:HGNC Symbol;Acc:HGNC:5554],6,3,5,84,88,75,1.2530365000000003,1.3915525,1.2721189999999996
P0DOY2,IGLC2,immunoglobulin lambda constant 2 [Source:HGNC Symbol;Acc:HGNC:5856],6,3,5,103,91,85,1.578068,1.4683924999999998,1.4806579999999998
A0A0C4DH67,IGKV1-8,immunoglobulin kappa variable 1-8 [Source:HGNC Symbol;Acc:HGNC:5743],6,3,5,75,56,68,1.1297015000000001,0.9271465,1.1487245000000004
A0A0A0MS15,IGHV3-49,immunoglobulin heavy variable 3-49 [Source:HGNC Symbol;Acc:HGNC:5607],6,3,5,72,87,66,1.0768485,1.3879229999999998,1.1429274999999997
P11912,CD79A,CD79a molecule [Source:HGNC Symbol;Acc:HGNC:1698],6,3,5,127,88,87,1.7770189999999995,1.541756,1.466616
A0A0C4DH38,IGHV5-51,immunoglobulin heavy variable 5-51 [Source:HGNC Symbol;Acc:HGNC:5659],6,3,5,101,92,85,1.5980599999999996,1.4485025,1.5795470000000003
P01825,IGHV4-59,immunoglobulin heavy variable 4-59 [Source:HGNC Symbol;Acc:HGNC:5654],6,3,5,90,94,78,1.3558185000000003,1.6465440000000005,1.317577
P01714,IGLV3-19,immunoglobulin lambda variable 3-19 [Source:HGNC Symbol;Acc:HGNC:5903],6,3,5,85,89,63,1.2574480000000003,1.4319360000000003,1.0677535
P0DP03,IGHV3-30,immunoglobulin heavy variable 3-30 [Source:HGNC Symbol;Acc:HGNC:5591],6,3,5,87,81,64,1.3002114999999999,1.2814179999999997,1.07752
B9A064,IGLL5,immunoglobulin lambda like polypeptide 5 [Source:HGNC Symbol;Acc:HGNC:38476],6,3,5,80,101,81,1.2007189999999994,1.7114669999999998,1.3771195000000003
P04211,IGLV7-43,immunoglobulin lambda variable 7-43 [Source:HGNC Symbol;Acc:HGNC:5929],6,3,5,75,63,43,1.14756,1.016626,0.8143600000000001
P06331,IGHV4-34,immunoglobulin heavy variable 4-34 [Source:HGNC Symbol;Acc:HGNC:5650],6,3,5,66,89,68,0.9943645000000001,1.4097934999999995,1.1388560000000003
A0A0C4DH69,IGKV1-9,immunoglobulin kappa variable 1-9 [Source:HGNC Symbol;Acc:HGNC:5744],6,3,5,67,86,65,1.048994,1.3750965,1.1066155000000002
A0A0C4DH25,IGKV3D-20,immunoglobulin kappa variable 3D-20 [Source:HGNC Symbol;Acc:HGNC:5825],6,3,5,81,78,74,1.2030224999999997,1.2357304999999998,1.2641460000000002
P01602,IGKV1-5,immunoglobulin kappa variable 1-5 [Source:HGNC Symbol;Acc:HGNC:5741],6,3,5,93,93,82,1.3858660000000003,1.4849674999999993,1.3772809999999998
P01824,IGHV4-39,immunoglobulin heavy variable 4-39 [Source:HGNC Symbol;Acc:HGNC:5651],6,3,5,83,62,59,1.242607,1.0458745,1.0067575
A0A0C4DH31,IGHV1-18,immunoglobulin heavy variable 1-18 [Source:HGNC Symbol;Acc:HGNC:5549],6,3,5,91,93,79,1.3627375000000002,1.587231,1.4051949999999997
P01876,IGHA1,immunoglobulin heavy constant alpha 1 [Source:HGNC Symbol;Acc:HGNC:5478],6,3,5,71,99,19,1.0893265000000003,1.6447844999999996,0.5144715
P01764,IGHV3-23,immunoglobulin heavy variable 3-23 [Source:HGNC Symbol;Acc:HGNC:5588],6,3,5,87,96,82,1.2997609999999997,1.5348114999999996,1.4182255000000001
P01780,IGHV3-7,immunoglobulin heavy variable 3-7 [Source:HGNC Symbol;Acc:HGNC:5620],6,3,5,69,68,53,1.0458235000000002,1.0925055000000001,0.9441124999999999
A0A0A0MRZ8,IGKV3D-11,immunoglobulin kappa variable 3D-11 [Source:HGNC Symbol;Acc:HGNC:5823],6,3,5,82,83,74,1.2193,1.3121114999999999,1.256513
P01700,IGLV1-47,immunoglobulin lambda variable 1-47 [Source:HGNC Symbol;Acc:HGNC:5880],6,3,5,78,82,78,1.1725500000000002,1.3476415,1.3394985000000001
A0A0B4J1Y9,IGHV3-72,immunoglobulin heavy variable 3-72 [Source:HGNC Symbol;Acc:HGNC:5622],6,3,5,73,75,25,1.1233265,1.1982029999999997,0.5554075
A0A075B6H9,IGLV4-69,immunoglobulin lambda variable 4-69 [Source:HGNC Symbol;Acc:HGNC:5921],6,3,5,52,82,61,0.8108750000000002,1.3019710000000002,1.0411825000000001
A0A0C4DH34,IGHV4-28,immunoglobulin heavy variable 4-28 [Source:HGNC Symbol;Acc:HGNC:5645],6,3,5,78,99,75,1.1560855,1.6617760000000001,1.2750429999999997
P01772,IGHV3-33,immunoglobulin heavy variable 3-33 [Source:HGNC Symbol;Acc:HGNC:5596],6,3,5,66,60,59,1.005678,0.9799570000000001,1.006188
P01624,IGKV3-15,immunoglobulin kappa variable 3-15 [Source:HGNC Symbol;Acc:HGNC:5816],6,3,5,83,91,77,1.2316929999999997,1.425816,1.2925274999999998
P01705,IGLV2-23,immunoglobulin lambda variable 2-23 [Source:HGNC Symbol;Acc:HGNC:5890],6,3,5,84,96,79,1.2713965000000003,1.6044349999999998,1.3459670000000004
P07737,PFN1,profilin 1 [Source:HGNC Symbol;Acc:HGNC:8881],7,4,null,2,39,0,1.4079830000000002,1.1254430000000002,0.15000000000000002
P49862,KLK7,kallikrein related peptidase 7 [Source:HGNC Symbol;Acc:HGNC:6368],8,1,6,4,8,5,1.3652449999999996,0.6041975,0.9494080000000001
Q92698,RAD54L,RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826],5,2,4,62,118,49,1.352223,1.1649340000000001,1.2578645
Q02224,CENPE,centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856],5,2,4,81,8,63,1.8063695000000002,0.2532495,1.5499414999999996
P51955,NEK2,NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745],5,2,4,60,90,23,1.302345,0.9627954999999999,0.6930820000000001
Q15398,DLGAP5,DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864],5,2,4,100,105,82,2.0337105,1.074851,2.036303
Q9H0H5,RACGAP1,Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804],5,2,4,87,53,51,1.8508669999999998,0.505844,1.4611759999999998
P33981,TTK,TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401],5,2,4,82,111,63,1.7516889999999998,1.0123505000000002,1.6372875000000002
Q9H4H8,FAM83D,family with sequence similarity 83 member D [Source:HGNC Symbol;Acc:HGNC:16122],5,2,4,83,74,65,1.6932855000000004,0.8091835,1.5742429999999998
P11388,TOP2A,DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989],5,2,4,27,98,23,0.6540669999999998,1.0249475,0.67666
Q96BD8,SKA1,spindle and kinetochore associated complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28109],5,2,4,78,109,71,1.5899934999999996,1.1196205000000004,1.7102345000000003
Q5TB30,DEPDC1,DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949],5,2,4,75,100,63,1.5389510000000006,1.0145519999999997,1.5321595000000006
Q9NVP2,ASF1B,anti-silencing function 1B histone chaperone [Source:HGNC Symbol;Acc:HGNC:20996],5,2,4,26,94,1,0.798805,0.9820565,0.20191800000000004
P49450,CENPA,centromere protein A [Source:HGNC Symbol;Acc:HGNC:1851],5,null,4,85,0,74,1.7245995000000003,0.15000000000000002,1.9732245000000006
O14757,CHEK1,checkpoint kinase 1 [Source:HGNC Symbol;Acc:HGNC:1925],5,2,4,5,56,1,0.24334699999999995,0.7066650000000002,0.17357050000000002
Q99741,CDC6,cell division cycle 6 [Source:HGNC Symbol;Acc:HGNC:1744],5,2,4,22,101,4,0.564137,1.0221424999999995,0.23953899999999997
P49454,CENPF,centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857],5,2,4,72,101,41,1.5090735000000004,0.9898169999999998,1.1178949999999999
Q5TYM5,FAM72A,family with sequence similarity 72 member A [Source:HGNC Symbol;Acc:HGNC:24044],5,null,4,43,0,17,0.947215,0.15000000000000002,0.5333584999999998
O75419,CDC45,cell division cycle 45 [Source:HGNC Symbol;Acc:HGNC:1739],5,2,4,60,88,40,1.4223225000000002,0.9502409999999997,1.311678
Q9ULW0,TPX2,TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249],5,2,4,105,77,105,2.3262975,0.8610165000000001,2.6081150000000006
O14777,NDC80,NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909],5,2,4,63,95,62,1.4478395000000004,1.0185384999999998,1.6315415000000002
Q8NBT2,SPC24,SPC24 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:26913],5,2,4,49,38,8,1.045016,0.5949920000000003,0.49070550000000007
Q9NSV4,DIAPH3,diaphanous related formin 3 [Source:HGNC Symbol;Acc:HGNC:15480],5,2,4,28,28,13,0.7026189999999999,0.39995100000000017,0.42575700000000005
Q9NYZ3,GTSE1,G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698],5,2,4,60,81,55,1.2948819999999996,0.868505,1.3488144999999998
O95229,ZWINT,ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195],5,2,4,56,103,3,1.1972425,0.964045,0.21539050000000004
Q6SJ93,FAM111B,family with sequence similarity 111 member B [Source:HGNC Symbol;Acc:HGNC:24200],5,2,null,3,113,0,0.20369450000000003,1.0996795,0.15000000000000002
Q8WUY9,DEPDC1B,DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902],5,2,4,102,92,59,2.155915,0.9701480000000002,1.4251019999999996
P31350,RRM2,ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452],5,2,4,32,88,15,0.7187690000000001,0.9734460000000001,0.4635139999999999
Q8TCG1,CIP2A,cell proliferation regulating inhibitor of protein phosphatase 2A [Source:HGNC Symbol;Acc:HGNC:29302],5,0,4,31,435,30,0.7403505000000001,0.8585174999999999,0.809039
Q8IZT6,ASPM,abnormal spindle microtubule assembly [Source:HGNC Symbol;Acc:HGNC:19048],5,2,4,62,83,60,1.3665880000000004,0.9379840000000002,1.579207
Q12834,CDC20,cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723],5,2,4,50,94,37,1.1904,0.983153,1.0436645000000002
Q14566,MCM6,minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949],5,null,4,17,0,10,0.4585925,0.15000000000000002,0.38234749999999995
O95239,KIF4A,kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339],5,2,4,87,96,98,1.7982179999999999,1.0252705,2.434536499999999
Q96HE9,PRR11,proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619],5,2,4,50,6,51,1.0564314999999997,0.23010400000000006,1.2419525000000002
O00444,PLK4,polo like kinase 4 [Source:HGNC Symbol;Acc:HGNC:11397],5,2,4,45,66,24,1.1051110000000002,0.3588195,0.801049
Q8TAT5,NEIL3,nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573],5,2,4,64,72,50,1.473008,0.7872449999999999,1.2214250000000004
P46013,MKI67,marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107],5,2,4,68,91,56,1.4408610000000002,0.9889245000000001,1.359482
Q13257,MAD2L1,mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763],5,5,4,46,140,47,1.0214625,0.75588,1.179554
P54132,BLM,BLM RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:1058],5,2,4,42,32,42,0.9518134999999998,0.388935,1.042126
Q8NCD3,HJURP,Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444],5,2,4,90,95,89,1.8019749999999999,1.0112794999999999,2.185614
P0C0S5,H2AFZ,H2A histone family member Z [Source:HGNC Symbol;Acc:HGNC:4741],5,4,null,10,15,0,0.3320275,0.4281795,0.15000000000000002
Q99661,KIF2C,kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393],5,2,4,105,106,79,2.4380129999999998,1.0606305,1.9432279999999997
Q8NG31,KNL1,kinetochore scaffold 1 [Source:HGNC Symbol;Acc:HGNC:24054],5,2,4,45,70,35,1.093177,0.7875255000000001,1.2040594999999998
P20248,CCNA2,cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578],5,2,4,101,84,100,2.0785479999999996,0.9200830000000001,2.447286500000001
Q15645,TRIP13,thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307],5,2,4,68,92,46,1.5363075,0.8694739999999999,1.1479170000000003
A0AVK6,E2F8,E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727],5,2,4,47,57,25,1.0068510000000002,0.663247,0.6888745000000002
Q14209,E2F2,E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114],5,2,4,33,69,25,0.7530325000000001,0.7521995,0.6926145000000001
P52732,KIF11,kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388],5,2,4,99,128,71,2.097384,1.213843,1.9392414999999996
Q9UQ84,EXO1,exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3511],5,2,4,90,108,68,1.8460984999999999,1.0978605,1.8169349999999997
Q9NQW6,ANLN,anillin actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082],5,2,4,67,90,42,1.41973,0.9764975,1.0794325000000005
Q96H22,CENPN,centromere protein N [Source:HGNC Symbol;Acc:HGNC:30873],5,null,4,30,0,14,0.835576,0.15000000000000002,0.4781679999999999
O00762,UBE2C,ubiquitin conjugating enzyme E2 C [Source:HGNC Symbol;Acc:HGNC:15937],5,2,4,65,76,53,1.4527014999999999,0.8609740000000001,1.4241245000000005
P52292,KPNA2,karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395],5,2,4,34,3,23,0.7766370000000001,0.5200815000000001,0.6373475000000002
Q14680,MELK,maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870],5,2,4,83,77,85,1.7482125000000002,0.8608210000000001,2.1688519999999993
Q08050,FOXM1,forkhead box M1 [Source:HGNC Symbol;Acc:HGNC:3818],5,2,4,93,107,85,1.9469935,1.1067939999999996,2.1235809999999997
O14965,AURKA,aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393],5,2,4,56,72,60,1.1624945,0.7875254999999998,1.4744020000000002
O75330,HMMR,hyaluronan mediated motility receptor [Source:HGNC Symbol;Acc:HGNC:5012],5,2,4,40,98,20,0.931524,1.0273615000000003,0.567843
Q12815,TROAP,trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327],5,2,4,71,95,41,1.4712315000000002,1.003128,1.1633700000000005
Q9H8V3,ECT2,epithelial cell transforming 2 [Source:HGNC Symbol;Acc:HGNC:3155],5,0,4,24,67,2,0.6567274999999998,0.31428800000000007,0.4792645
Q96B01,RAD51AP1,RAD51 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16956],5,2,4,38,90,51,0.949731,0.7507290000000002,1.305252
Q7RTV3,ZNF367,zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320],5,2,4,20,3,1,0.5826500000000001,0.17989450000000007,0.17213400000000004
Q16667,CDKN3,cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791],5,2,4,49,11,19,1.0352665,0.3965679999999999,0.5619694999999999
O95997,PTTG1,"PTTG1 regulator of sister chromatid separation, securin [Source:HGNC Symbol;Acc:HGNC:9690]",5,2,4,46,42,28,1.0033915,0.6432635000000001,0.9874795000000001
Q6P4F7,ARHGAP11A,Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783],5,2,4,65,25,55,1.3878975,0.4267855,1.387311
Q9Y242,TCF19,transcription factor 19 [Source:HGNC Symbol;Acc:HGNC:11629],5,5,4,18,7,4,0.48552900000000004,0.17471799999999998,0.23682750000000005
Q06609,RAD51,RAD51 recombinase [Source:HGNC Symbol;Acc:HGNC:9817],5,2,4,47,108,44,1.0520539999999998,1.1002830000000001,1.1297184999999998
O95067,CCNB2,cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580],5,2,4,99,107,84,2.0314155,1.0824925000000003,2.0656705000000004
Q15003,NCAPH,non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112],5,2,4,106,86,98,2.1948705,0.9173375000000001,2.3919175
Q02241,AC027237.1,kinesin family member 23 [Source:NCBI gene;Acc:9493],5,2,4,82,28,75,1.6776539999999998,0.369538,1.8035305000000001
Q9BXS6,NUSAP1,nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538],5,2,4,82,106,65,1.7063840000000001,1.1323109999999996,1.6050215
P06493,CDK1,cyclin dependent kinase 1 [Source:HGNC Symbol;Acc:HGNC:1722],5,2,4,93,51,50,1.9764035000000002,0.6809695000000001,1.2723995000000003
Q9BSJ6,PIMREG,PICALM interacting mitotic regulator [Source:HGNC Symbol;Acc:HGNC:25483],5,2,4,51,89,25,1.0899725,0.9922735,0.7188795000000001
Q53HL2,CDCA8,cell division cycle associated 8 [Source:HGNC Symbol;Acc:HGNC:14629],5,2,4,89,90,79,1.9649709999999998,0.88848,1.939063
