n.uniprot,n.name,n.description,n.match_community,n.normal_community,n.primary_community,n.match_degree,n.normal_degree,n.primary_degree,n.pagerank_match,n.pagerank_normal,n.pagerank_primary
P06331,IGHV4-34,immunoglobulin heavy variable 4-34 [Source:HGNC Symbol;Acc:HGNC:5650],1,1,2,68,29,77,1.0226269999999997,1.1279845000000002,1.1382609999999997
A0A0C4DH69,IGKV1-9,immunoglobulin kappa variable 1-9 [Source:HGNC Symbol;Acc:HGNC:5744],1,1,2,48,16,74,0.7838789999999999,0.7236650000000001,1.0905079999999998
A0A0C4DH25,IGKV3D-20,immunoglobulin kappa variable 3D-20 [Source:HGNC Symbol;Acc:HGNC:5825],1,1,2,80,32,59,1.1905105,1.3076405000000002,0.8990879999999999
P01602,IGKV1-5,immunoglobulin kappa variable 1-5 [Source:HGNC Symbol;Acc:HGNC:5741],1,1,2,108,51,97,1.6035595000000002,2.0412925000000004,1.4227305
A0A0C4DH31,IGHV1-18,immunoglobulin heavy variable 1-18 [Source:HGNC Symbol;Acc:HGNC:5549],1,1,2,113,52,93,1.7040380000000004,1.9715755,1.3856195
A0A087WSZ0,IGKV1D-8,immunoglobulin kappa variable 1D-8 [Source:HGNC Symbol;Acc:HGNC:5759],1,1,2,27,30,77,0.5388750000000002,1.1918789999999997,1.1477895000000002
Q9P1W9,PIM2,"Pim-2 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8987]",1,null,2,103,0,110,1.4950654999999997,0.15000000000000002,1.5978219999999999
P01764,IGHV3-23,immunoglobulin heavy variable 3-23 [Source:HGNC Symbol;Acc:HGNC:5588],1,1,2,67,27,90,1.0164644999999999,1.154632,1.3097824999999998
Q68CJ6,NUGGC,"nuclear GTPase, germinal center associated [Source:HGNC Symbol;Acc:HGNC:33550]",1,1,2,80,3,109,1.1422134999999998,0.531327,1.5686839999999997
A0A0A0MRZ8,IGKV3D-11,immunoglobulin kappa variable 3D-11 [Source:HGNC Symbol;Acc:HGNC:5823],1,1,2,64,18,90,0.9701309999999999,0.7622465000000002,1.3267484999999999
P01700,IGLV1-47,immunoglobulin lambda variable 1-47 [Source:HGNC Symbol;Acc:HGNC:5880],1,1,2,102,39,85,1.4884780000000002,1.5416625000000004,1.2486080000000002
A0A075B6H9,IGLV4-69,immunoglobulin lambda variable 4-69 [Source:HGNC Symbol;Acc:HGNC:5921],1,1,2,75,17,63,1.1227825,0.7237245000000001,0.9478185
A0A0C4DH34,IGHV4-28,immunoglobulin heavy variable 4-28 [Source:HGNC Symbol;Acc:HGNC:5645],1,1,2,99,38,91,1.5084445,1.5248665000000001,1.3372035000000002
P01772,IGHV3-33,immunoglobulin heavy variable 3-33 [Source:HGNC Symbol;Acc:HGNC:5596],1,1,2,90,40,72,1.3758614999999996,1.567086,1.0571199999999998
P01717,IGLV3-25,immunoglobulin lambda variable 3-25 [Source:HGNC Symbol;Acc:HGNC:5908],1,1,2,49,44,74,0.8002159999999999,1.8945825,1.1026884999999997
P01624,IGKV3-15,immunoglobulin kappa variable 3-15 [Source:HGNC Symbol;Acc:HGNC:5816],1,1,2,104,52,104,1.6011455,2.0886459999999993,1.5650374999999996
P01705,IGLV2-23,immunoglobulin lambda variable 2-23 [Source:HGNC Symbol;Acc:HGNC:5890],1,1,2,117,46,93,1.7574859999999999,1.7748684999999997,1.3613095000000004
Q7Z5U6,WDR53,WD repeat domain 53 [Source:HGNC Symbol;Acc:HGNC:28786],2,2,3,11,43,2,0.9404915000000001,0.6263485,1.0157845000000003
P49862,KLK7,kallikrein related peptidase 7 [Source:HGNC Symbol;Acc:HGNC:6368],3,3,4,3,1,2,1.392445,0.9667224999999998,1.4079830000000002
P33151,CDH5,cadherin 5 [Source:HGNC Symbol;Acc:HGNC:1764],4,4,5,38,26,30,1.8676545,1.9185525,2.0671325
Q9UBX7,KLK11,kallikrein related peptidase 11 [Source:HGNC Symbol;Acc:HGNC:6359],3,null,6,3,0,2,1.1493280000000003,0.15000000000000002,1.4079830000000002
Q13239,SLA,Src like adaptor [Source:HGNC Symbol;Acc:HGNC:10902],5,null,7,321,0,253,3.136356,0.15000000000000002,2.3899625
Q13651,IL10RA,interleukin 10 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5964],5,5,7,301,2,299,2.777996,0.4618054999999999,2.9690674999999995
Q5T292,TMEM273,transmembrane protein 273 [Source:HGNC Symbol;Acc:HGNC:27274],5,null,7,158,0,175,1.665125,0.15000000000000002,1.746181
Q9UKJ1,PILRA,paired immunoglobin like type 2 receptor alpha [Source:HGNC Symbol;Acc:HGNC:20396],5,5,7,220,5,145,2.0812765,0.9279625,1.3456014999999992
Q6GTX8,LAIR1,leukocyte associated immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:6477],5,5,7,244,5,229,2.3466465000000007,1.0875500000000002,2.2658454999999997
P20138,CD33,CD33 molecule [Source:HGNC Symbol;Acc:HGNC:1659],5,5,7,83,2,137,0.8546075,0.43452899999999994,1.261596
Q8IYL9,GPR65,G protein-coupled receptor 65 [Source:HGNC Symbol;Acc:HGNC:4517],5,null,7,245,0,226,2.250851499999999,0.15000000000000002,2.0420235
Q9UBK5,HCST,hematopoietic cell signal transducer [Source:HGNC Symbol;Acc:HGNC:16977],5,4,7,247,2,158,2.2136555,0.22682300000000005,1.4410310000000002
Q99467,CD180,CD180 molecule [Source:HGNC Symbol;Acc:HGNC:6726],5,null,7,58,0,103,0.7008595000000001,0.15000000000000002,1.0852804999999996
Q9Y286,SIGLEC7,sialic acid binding Ig like lectin 7 [Source:HGNC Symbol;Acc:HGNC:10876],5,null,7,211,0,173,2.0850845000000002,0.15000000000000002,1.6283625
Q9HAI6,CXorf21,chromosome X open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:25667],5,null,7,236,0,211,2.1407849999999997,0.15000000000000002,1.8958574999999995
P34910,EVI2B,ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500],5,null,7,294,0,275,2.735428,0.15000000000000002,2.6260415
P09326,CD48,CD48 molecule [Source:HGNC Symbol;Acc:HGNC:1683],6,1,8,207,10,172,1.9019945,1.318274,1.6618780000000002
Q8TDQ0,HAVCR2,hepatitis A virus cellular receptor 2 [Source:HGNC Symbol;Acc:HGNC:18437],5,5,7,274,5,194,2.5219080000000003,1.1529745,1.8341305000000003
P32971,TNFSF8,TNF superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11938],5,null,7,124,0,215,1.5079090000000004,0.15000000000000002,2.0910259999999994
Q15080,NCF4,neutrophil cytosolic factor 4 [Source:HGNC Symbol;Acc:HGNC:7662],5,5,7,192,1,174,1.7843970000000002,0.2870454999999999,1.5648079999999995
Q96JQ5,MS4A4A,membrane spanning 4-domains A4A [Source:HGNC Symbol;Acc:HGNC:13371],5,5,7,168,11,129,1.7571204999999999,2.2372685000000008,1.2371159999999997
O00453,LST1,leukocyte specific transcript 1 [Source:HGNC Symbol;Acc:HGNC:14189],5,0,7,216,1,116,1.9512094999999998,0.2520595,1.0930324999999999
Q5TEJ8,THEMIS2,thymocyte selection associated family member 2 [Source:HGNC Symbol;Acc:HGNC:16839],5,5,7,87,7,121,1.127296,1.3551895,1.1550315000000002
P04839,CYBB,cytochrome b-245 beta chain [Source:HGNC Symbol;Acc:HGNC:2578],5,5,7,218,11,217,2.1889544999999995,2.0538724999999998,2.1072184999999997
Q9GZY6,LAT2,linker for activation of T cells family member 2 [Source:HGNC Symbol;Acc:HGNC:12749],5,5,7,233,1,189,2.2060055000000003,0.3499370000000001,1.687497
Q9Y336,SIGLEC9,sialic acid binding Ig like lectin 9 [Source:HGNC Symbol;Acc:HGNC:10878],5,5,7,199,2,166,2.0404255,0.6623630000000003,1.5579740000000002
Q14242,SELPLG,selectin P ligand [Source:HGNC Symbol;Acc:HGNC:10722],5,null,7,312,0,261,2.9412214999999997,0.15000000000000002,2.4287650000000003
P10124,SRGN,serglycin [Source:HGNC Symbol;Acc:HGNC:9361],5,6,7,127,1,88,1.497216,0.9667224999999998,0.927716
O60234,GMFG,glia maturation factor gamma [Source:HGNC Symbol;Acc:HGNC:4374],5,null,7,262,0,188,2.383783,0.15000000000000002,1.8736215000000005
Q16581,C3AR1,complement C3a receptor 1 [Source:HGNC Symbol;Acc:HGNC:1319],5,null,7,198,0,164,1.972927,0.15000000000000002,1.5540299999999998
P55008,AIF1,allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352],5,5,7,200,1,171,1.830824,0.3070715,1.5561889999999998
Q06187,BTK,Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1133],5,5,7,289,4,269,2.7004844999999986,0.8268805,2.5207094999999993
P32246,CCR1,C-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1602],5,null,7,172,0,161,1.690234,0.15000000000000002,1.519588
Q9UMR7,CLEC4A,C-type lectin domain family 4 member A [Source:HGNC Symbol;Acc:HGNC:13257],5,null,7,22,0,71,0.323434,0.15000000000000002,0.7359390000000001
P41597,CCR2,C-C motif chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:1603],5,null,7,254,0,212,2.3395490000000003,0.15000000000000002,1.9746440000000007
P01903,HLA-DRA,"major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]",5,5,7,226,4,181,2.080333,0.9091605000000001,1.6280310000000007
Q93091,RNASE6,ribonuclease A family member k6 [Source:HGNC Symbol;Acc:HGNC:10048],5,4,7,245,1,194,2.2261165,0.3870394999999999,1.7812605
Q9UM01,SLC7A7,solute carrier family 7 member 7 [Source:HGNC Symbol;Acc:HGNC:11065],5,null,7,190,0,208,1.971176,0.15000000000000002,1.9337334999999995
P32249,GPR183,G protein-coupled receptor 183 [Source:HGNC Symbol;Acc:HGNC:3128],5,7,7,78,1,98,0.8121925,0.9667224999999998,0.997263
Q9NSI8,SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]",5,6,7,157,1,189,1.5709535,0.9667224999999998,1.7243870000000003
Q9UGN4,CD300A,CD300a molecule [Source:HGNC Symbol;Acc:HGNC:19319],5,null,7,110,0,83,1.1445425,0.15000000000000002,0.8723214999999997
Q6P589,TNFAIP8L2,TNF alpha induced protein 8 like 2 [Source:HGNC Symbol;Acc:HGNC:26277],5,5,7,257,8,199,2.3197354999999993,1.3144575,1.7827564999999999
O43914,TYROBP,TYRO protein tyrosine kinase binding protein [Source:HGNC Symbol;Acc:HGNC:12449],5,8,7,225,4,160,2.1444995,0.5908950000000002,1.5527039999999999
O60759,CYTIP,cytohesin 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:9506],6,5,8,243,1,191,2.3056,0.33124549999999997,1.8987390000000002
Q13571,LAPTM5,lysosomal protein transmembrane 5 [Source:HGNC Symbol;Acc:HGNC:29612],5,5,7,246,15,224,2.346689,2.5849184999999997,2.0885015
Q8N386,LRRC25,leucine rich repeat containing 25 [Source:HGNC Symbol;Acc:HGNC:29806],5,null,7,212,0,177,2.0208074999999996,0.15000000000000002,1.6437815
P01730,CD4,CD4 molecule [Source:HGNC Symbol;Acc:HGNC:1678],5,5,7,284,3,230,2.7345695000000005,0.579233,2.2502139999999993
P30273,FCER1G,Fc fragment of IgE receptor Ig [Source:HGNC Symbol;Acc:HGNC:3611],5,5,7,221,4,163,2.0554705,0.8375225000000001,1.5367155
Q9P0V8,SLAMF8,SLAM family member 8 [Source:HGNC Symbol;Acc:HGNC:21391],5,4,7,271,1,193,2.5244240000000002,0.5201835000000001,1.7756504999999998
P22794,EVI2A,ecotropic viral integration site 2A [Source:HGNC Symbol;Acc:HGNC:3499],5,1,7,254,3,166,2.6304019999999997,0.5872400000000001,1.5847405000000003
P19397,CD53,CD53 molecule [Source:HGNC Symbol;Acc:HGNC:1686],5,5,7,310,7,284,2.8808034999999994,1.3670385,2.7987785000000005
P42081,CD86,CD86 molecule [Source:HGNC Symbol;Acc:HGNC:1705],5,5,7,178,9,149,1.766683,1.6509129999999999,1.3414110000000001
P28068,HLA-DMB,"major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]",5,5,7,285,5,207,2.6087694999999997,1.2691950000000005,1.8667960000000003
Q9H2W1,MS4A6A,membrane spanning 4-domains A6A [Source:HGNC Symbol;Acc:HGNC:13375],5,4,7,234,5,159,2.2223765,1.4002819999999998,1.4627314999999999
O75995,SASH3,SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975],5,null,8,338,0,316,3.150771999999999,0.15000000000000002,3.041972
Q53QZ3,ARHGAP15,Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030],6,1,8,295,4,260,2.7096815,0.7857575,2.489795
Q9UIA0,CYTH4,cytohesin 4 [Source:HGNC Symbol;Acc:HGNC:9505],5,9,7,127,1,215,1.221119,0.9667224999999998,1.9415705
O60671,RAD1,RAD1 checkpoint DNA exonuclease [Source:HGNC Symbol;Acc:HGNC:9806],7,2,9,12,19,3,2.070166999999999,0.5794285,1.8492944999999994
Q9H2W6,MRPL46,mitochondrial ribosomal protein L46 [Source:HGNC Symbol;Acc:HGNC:1192],null,0,10,0,7,1,0.15000000000000002,0.2567005,0.9667224999999998
Q08ER8,ZNF543,zinc finger protein 543 [Source:HGNC Symbol;Acc:HGNC:25281],8,null,11,2,0,1,0.6069939999999999,0.15000000000000002,0.5488030000000002
Q8NEK5,ZNF548,zinc finger protein 548 [Source:HGNC Symbol;Acc:HGNC:26561],8,null,11,4,0,2,1.013957,0.15000000000000002,0.9500454999999999
P17021,ZNF17,zinc finger protein 17 [Source:HGNC Symbol;Acc:HGNC:12958],8,2,11,3,61,2,0.8409395000000003,1.0019550000000002,0.9500454999999999
P0DOY3,IGLC3,immunoglobulin lambda constant 3 (Kern-Oz+ marker) [Source:HGNC Symbol;Acc:HGNC:5857],1,1,2,94,16,54,1.377213,0.7041575,0.830782
Q96LA5,FCRL2,Fc receptor like 2 [Source:HGNC Symbol;Acc:HGNC:14875],1,10,2,14,1,48,0.3288315,0.9667224999999998,0.8071689999999998
A0A075B6J9,IGLV2-18,immunoglobulin lambda variable 2-18 [Source:HGNC Symbol;Acc:HGNC:5889],1,null,2,22,0,39,0.5636864999999999,0.15000000000000002,0.6517464999999999
A0A0B4J1V6,IGHV3-73,immunoglobulin heavy variable 3-73 [Source:HGNC Symbol;Acc:HGNC:5623],null,1,2,0,14,22,0.15000000000000002,0.620577,0.435447
A0A0C4DH41,IGHV4-61,immunoglobulin heavy variable 4-61 [Source:HGNC Symbol;Acc:HGNC:5655],1,1,2,66,7,57,1.0488834999999999,0.3860705000000001,0.8705025000000003
P23083,IGHV1-2,immunoglobulin heavy variable 1-2 [Source:HGNC Symbol;Acc:HGNC:5550],1,null,2,61,0,29,0.9449794999999999,0.15000000000000002,0.521365
P06315,IGKV5-2,immunoglobulin kappa variable 5-2 [Source:HGNC Symbol;Acc:HGNC:5835],1,null,2,5,0,18,0.21533950000000007,0.15000000000000002,0.383393
Q5TIA1,MEI1,meiotic double-stranded break formation protein 1 [Source:HGNC Symbol;Acc:HGNC:28613],1,1,2,60,4,89,1.0269364999999995,0.5211184999999999,1.3147039999999999
Q9HCH3,CPNE5,copine 5 [Source:HGNC Symbol;Acc:HGNC:2318],1,1,2,69,9,51,1.033864,0.6280655,0.8038115000000001
P01601,IGKV1D-16,immunoglobulin kappa variable 1D-16 [Source:HGNC Symbol;Acc:HGNC:5748],1,1,2,71,9,44,1.070924,0.48567350000000004,0.7079569999999998
A0A075B6S5,IGKV1-27,immunoglobulin kappa variable 1-27 [Source:HGNC Symbol;Acc:HGNC:5735],1,1,2,93,8,61,1.3816244999999998,0.4219405,0.9224375
Q5VWP2,TENT5C,terminal nucleotidyltransferase 5C [Source:HGNC Symbol;Acc:HGNC:24712],1,null,2,40,0,73,0.6659415000000001,0.15000000000000002,1.050422
P32942,ICAM3,intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346],6,1,2,114,1,152,1.2807804999999997,0.4148429999999999,1.679354
A0A0C4DH55,IGKV3D-7,immunoglobulin kappa variable 3D-7 [Source:HGNC Symbol;Acc:HGNC:5829],1,null,2,66,0,41,0.996736,0.15000000000000002,0.6706930000000001
P01593,IGKV1D-33,immunoglobulin kappa variable 1D-33 [Source:HGNC Symbol;Acc:HGNC:5753],1,null,2,22,0,38,0.43757199999999996,0.15000000000000002,0.6332589999999999
Q15306,IRF4,interferon regulatory factor 4 [Source:HGNC Symbol;Acc:HGNC:6119],1,null,2,18,0,60,0.371578,0.15000000000000002,0.8557210000000001
Q9NQ25,SLAMF7,SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394],6,1,2,81,15,98,0.8705705000000004,1.3882374999999996,1.1654950000000002
P04211,IGLV7-43,immunoglobulin lambda variable 7-43 [Source:HGNC Symbol;Acc:HGNC:5929],1,1,2,76,6,38,1.1274574999999998,0.3547225,0.6344235
A0A0B4J1X8,IGHV3-43,immunoglobulin heavy variable 3-43 [Source:HGNC Symbol;Acc:HGNC:5604],1,1,2,58,4,35,1.043044,0.2837645000000001,0.6006105000000002
P26842,CD27,CD27 molecule [Source:HGNC Symbol;Acc:HGNC:11922],6,1,2,118,49,155,1.3677355,1.9553490000000002,1.8892189999999995
P23109,AMPD1,adenosine monophosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:468],1,1,2,75,11,43,1.1440495,0.8187714999999999,0.6926740000000002
P01763,IGHV3-48,immunoglobulin heavy variable 3-48 [Source:HGNC Symbol;Acc:HGNC:5606],1,1,2,41,5,57,0.6680665,0.31534200000000007,0.8711145
P06310,IGKV2-30,immunoglobulin kappa variable 2-30 [Source:HGNC Symbol;Acc:HGNC:5785],1,11,2,24,1,45,0.456833,0.9667224999999998,0.7201119999999999
Q13519,PNOC,prepronociceptin [Source:HGNC Symbol;Acc:HGNC:9163],1,1,2,23,35,71,0.4504495,1.676498,1.0611575
P01824,IGHV4-39,immunoglobulin heavy variable 4-39 [Source:HGNC Symbol;Acc:HGNC:5651],1,1,2,52,33,37,0.807322,1.3259835000000002,0.6246315
P01876,IGHA1,immunoglobulin heavy constant alpha 1 [Source:HGNC Symbol;Acc:HGNC:5478],1,1,2,109,46,72,1.6108184999999997,1.7231035000000001,1.0800445000000003
P01611,IGKV1D-12,immunoglobulin kappa variable 1D-12 [Source:HGNC Symbol;Acc:HGNC:5746],1,1,2,96,26,38,1.4317235,1.026758,0.633276
P01780,IGHV3-7,immunoglobulin heavy variable 3-7 [Source:HGNC Symbol;Acc:HGNC:5620],1,null,2,55,0,39,0.8554149999999999,0.15000000000000002,0.6474964999999997
P01599,IGKV1-17,immunoglobulin kappa variable 1-17 [Source:HGNC Symbol;Acc:HGNC:5733],1,1,2,88,31,52,1.3036964999999998,1.2198524999999998,0.8084185000000002
A0A0B4J1Y9,IGHV3-72,immunoglobulin heavy variable 3-72 [Source:HGNC Symbol;Acc:HGNC:5622],1,1,2,20,15,21,0.4014215,0.6494855000000002,0.41896550000000005
A0A0C4DH68,IGKV2-24,immunoglobulin kappa variable 2-24 [Source:HGNC Symbol;Acc:HGNC:5781],1,null,2,51,0,52,0.8120820000000001,0.15000000000000002,0.8103819999999998
P48594,SERPINB4,serpin family B member 4 [Source:HGNC Symbol;Acc:HGNC:10570],9,null,12,1,0,1,0.9667224999999998,0.15000000000000002,0.9667224999999998
